19950103, 1.39850000, 1.40500000, 1.39770000, 1.40140000,   22231,   71231,199503, 1.25994569
19950104, 1.40070000, 1.40180000, 1.39580000, 1.39810000,   27571,   71688,199503, 1.25662077
19950105, 1.39750000, 1.40650000, 1.39640000, 1.40500000,   25014,   73596,199503, 1.26346618
19950106, 1.40460000, 1.40710000, 1.39360000, 1.39460000,   43370,   76950,199503, 1.25310028
19950109, 1.39540000, 1.41980000, 1.39540000, 1.41770000,   59691,   76635,199503, 1.27617908
19950110, 1.41670000, 1.42120000, 1.41280000, 1.41980000,   39594,   76724,199503, 1.27833049
19950111, 1.42060000, 1.42240000, 1.41510000, 1.41920000,   22359,   76530,199503, 1.27774374
19950112, 1.41630000, 1.42590000, 1.41340000, 1.42340000,   39483,   79083,199503, 1.28185098
19950113, 1.42180000, 1.42430000, 1.41440000, 1.41940000,   28703,   78239,199503, 1.27793932
19950116, 1.41920000, 1.42430000, 1.41510000, 1.42120000,   13030,   78326,199503, 1.27969957
19950117, 1.41960000, 1.42300000, 1.41470000, 1.42040000,   23565,   79571,199503, 1.27891724
19950118, 1.42080000, 1.42550000, 1.41570000, 1.41790000,   32670,   80774,199503, 1.27637466
19950119, 1.41710000, 1.43840000, 1.41670000, 1.43510000,   46136,   81613,199503, 1.29358596
19950120, 1.43570000, 1.44210000, 1.43330000, 1.43800000,   36698,   82456,199503, 1.29651971
19950123, 1.43610000, 1.44100000, 1.43410000, 1.43720000,   29039,   83521,199503, 1.29573737
19950124, 1.43470000, 1.43900000, 1.43390000, 1.43610000,   17679,   83688,199503, 1.29456388
19950125, 1.43630000, 1.44310000, 1.43000000, 1.43230000,   38004,   83054,199503, 1.29084780
19950126, 1.43270000, 1.43670000, 1.43140000, 1.43250000,   22647,   82904,199503, 1.29104338
19950127, 1.43250000, 1.43900000, 1.42980000, 1.43410000,   32277,   83165,199503, 1.29260805
19950130, 1.43510000, 1.44640000, 1.43430000, 1.44250000,   30301,   84478,199503, 1.30101812
19950131, 1.44270000, 1.44530000, 1.42160000, 1.42550000,   49707,   83711,199503, 1.28400239
19950201, 1.42550000, 1.43430000, 1.42550000, 1.42980000,   21840,   83229,199503, 1.28830522
19950202, 1.43040000, 1.43350000, 1.42900000, 1.43120000,   27626,   83433,199503, 1.28967430
19950203, 1.43200000, 1.43390000, 1.42020000, 1.42350000,   42542,   85533,199503, 1.28204656
19950206, 1.42340000, 1.42340000, 1.41710000, 1.42040000,   41131,   87429,199503, 1.27891724
19950207, 1.42120000, 1.42300000, 1.41420000, 1.41590000,   34411,   87437,199503, 1.27441883
19950208, 1.41670000, 1.42220000, 1.41570000, 1.41960000,   28001,   85955,199503, 1.27813490
19950209, 1.42060000, 1.42510000, 1.41960000, 1.42220000,   24366,   85262,199503, 1.28067748
19950210, 1.42180000, 1.43100000, 1.41790000, 1.42940000,   43527,   87128,199503, 1.28791405
19950213, 1.43120000, 1.43270000, 1.42800000, 1.42900000,   23040,   84752,199503, 1.28752289
19950214, 1.42800000, 1.44130000, 1.42750000, 1.43900000,   48379,   88408,199503, 1.29749762
19950215, 1.43900000, 1.44210000, 1.43430000, 1.43900000,   34500,   89124,199503, 1.29749762
19950216, 1.43820000, 1.45780000, 1.43820000, 1.45540000,   50374,   96206,199503, 1.31392659
19950217, 1.45430000, 1.46640000, 1.45370000, 1.45990000,   40419,   97431,199503, 1.31842500
19950221, 1.46460000, 1.47070000, 1.45880000, 1.46990000,   39844,  101381,199503, 1.32839974
19950222, 1.47150000, 1.47790000, 1.46420000, 1.47300000,   52252,  102915,199503, 1.33152906
19950223, 1.47240000, 1.47670000, 1.46680000, 1.47520000,   32352,  104621,199503, 1.33368048
19950224, 1.47480000, 1.48200000, 1.46620000, 1.48010000,   44665,  105722,199503, 1.33857005
19950227, 1.47930000, 1.48830000, 1.47730000, 1.47810000,   36417,  105515,199503, 1.33661422
19950228, 1.47690000, 1.48540000, 1.47190000, 1.48070000,   36017,  105051,199503, 1.33915680
19950301, 1.48050000, 1.48610000, 1.47360000, 1.47910000,   34787,  105041,199503, 1.33759214
19950302, 1.47890000, 1.50650000, 1.47640000, 1.49690000,   53729,  108861,199506, 1.35949743
19950303, 1.49670000, 1.51820000, 1.48790000, 1.51390000,   70036,  107639,199506, 1.37651315
19950306, 1.52430000, 1.55540000, 1.52430000, 1.53720000,   95613,  114998,199506, 1.39978753
19950307, 1.53480000, 1.58280000, 1.53350000, 1.57300000,   84851,  119737,199506, 1.43557922
19950308, 1.56810000, 1.59410000, 1.53290000, 1.54290000,   67252,  113750,199506, 1.40545944
19950309, 1.54540000, 1.55730000, 1.52530000, 1.54440000,   54816,  109414,199506, 1.40702410
19950310, 1.54360000, 1.54400000, 1.51720000, 1.52290000,   57348,  108896,199506, 1.38550997
19950313, 1.53230000, 1.53780000, 1.52840000, 1.53270000,   36923,   97681,199506, 1.39528912
19950314, 1.53460000, 1.53500000, 1.52110000, 1.52290000,   31668,   58082,199506, 1.38550997
19950315, 1.52270000, 1.55460000, 1.52130000, 1.54740000,   40114,   59789,199506, 1.40995785
19950316, 1.54740000, 1.56030000, 1.53880000, 1.54170000,   33900,   58732,199506, 1.40428594
19950317, 1.54190000, 1.55750000, 1.54090000, 1.55220000,   22164,   58124,199506, 1.41484742
19950320, 1.55520000, 1.55640000, 1.53070000, 1.53520000,   27967,   58463,199506, 1.39783170
19950321, 1.53410000, 1.54310000, 1.52040000, 1.52740000,   32335,   56947,199506, 1.39000838
19950322, 1.52720000, 1.53970000, 1.52210000, 1.53600000,   27860,   56757,199506, 1.39861403
19950323, 1.53480000, 1.54270000, 1.53110000, 1.53500000,   24229,   56235,199506, 1.39763612
19950324, 1.53410000, 1.53540000, 1.51570000, 1.52040000,   28889,   55122,199506, 1.38296739
19950327, 1.52110000, 1.53640000, 1.52080000, 1.53090000,   27671,   56240,199506, 1.39352888
19950328, 1.53290000, 1.55320000, 1.53070000, 1.55030000,   33444,   57783,199506, 1.41289159
19950329, 1.55210000, 1.56610000, 1.54930000, 1.55730000,   30349,   59115,199506, 1.41993258
19950330, 1.55460000, 1.56300000, 1.52110000, 1.52740000,   31441,   58170,199506, 1.39000838
19950331, 1.53000000, 1.57880000, 1.52700000, 1.56320000,   32722,   58125,199506, 1.42580007
19950403, 1.57020000, 1.57200000, 1.55810000, 1.56710000,   23590,   56794,199506, 1.42971173
19950404, 1.56750000, 1.57590000, 1.55030000, 1.56030000,   27997,   57978,199506, 1.42286632
19950405, 1.56010000, 1.57200000, 1.55240000, 1.56870000,   32862,   60480,199506, 1.43127639
19950406, 1.56670000, 1.57980000, 1.55830000, 1.56460000,   26313,   58401,199506, 1.42716915
19950407, 1.56590000, 1.57320000, 1.55280000, 1.56280000,   28498,   58524,199506, 1.42540890
19950410, 1.54480000, 1.55070000, 1.51920000, 1.52920000,   76597,   59656,199506, 1.39176863
19950411, 1.52720000, 1.54110000, 1.52330000, 1.53640000,   25812,   58208,199506, 1.39900520
19950412, 1.53500000, 1.54270000, 1.53090000, 1.53800000,   23640,   57893,199506, 1.40056986
19950413, 1.53800000, 1.55240000, 1.53410000, 1.55010000,   22151,   58943,199506, 1.41269601
19950417, 1.55320000, 1.57360000, 1.54950000, 1.57040000,   34281,   60599,199506, 1.43303664
19950418, 1.57060000, 1.59000000, 1.56670000, 1.58730000,   33532,   62066,199506, 1.44985678
19950419, 1.58730000, 1.59310000, 1.55930000, 1.56850000,   41228,   65230,199506, 1.43108081
