19950103, 1.05050000, 1.05500000, 1.05030000, 1.05270000,   11587,   35389,199503, 0.76440000
19950104, 1.05270000, 1.05630000, 1.04990000, 1.05400000,   14740,   35090,199503, 0.76570000
19950105, 1.05420000, 1.05960000, 1.05280000, 1.05900000,   17577,   36274,199503, 0.77070000
19950106, 1.05910000, 1.06030000, 1.05320000, 1.05440000,   24569,   37107,199503, 0.76610000
19950109, 1.05480000, 1.07030000, 1.05410000, 1.06950000,   39383,   40569,199503, 0.78120000
19950110, 1.06850000, 1.07220000, 1.06610000, 1.07140000,   27035,   39893,199503, 0.78310000
19950111, 1.07230000, 1.07300000, 1.06620000, 1.06850000,   18072,   38252,199503, 0.78020000
19950112, 1.06770000, 1.07380000, 1.06430000, 1.07130000,   21702,   40024,199503, 0.78300000
19950113, 1.07120000, 1.07260000, 1.06390000, 1.06750000,   19859,   39204,199503, 0.77920000
19950116, 1.06610000, 1.07080000, 1.06340000, 1.06910000,   13255,   39834,199503, 0.78080000
19950117, 1.06880000, 1.07060000, 1.06510000, 1.06880000,   17723,   39313,199503, 0.78050000
19950118, 1.06860000, 1.07130000, 1.06350000, 1.06500000,   22892,   39330,199503, 0.77670000
19950119, 1.06530000, 1.07730000, 1.06230000, 1.07550000,   35681,   42361,199503, 0.78720000
19950120, 1.07490000, 1.08120000, 1.07420000, 1.07790000,   23562,   40647,199503, 0.78960000
19950123, 1.07690000, 1.08150000, 1.07610000, 1.07910000,   15816,   41125,199503, 0.79080000
19950124, 1.07870000, 1.07970000, 1.07630000, 1.07730000,   14270,   40894,199503, 0.78900000
19950125, 1.07710000, 1.08180000, 1.07260000, 1.07410000,   22105,   42230,199503, 0.78580000
19950126, 1.07410000, 1.07610000, 1.07250000, 1.07420000,   15747,   42181,199503, 0.78590000
19950127, 1.07420000, 1.07810000, 1.07130000, 1.07510000,   20165,   42099,199503, 0.78680000
19950130, 1.07570000, 1.08100000, 1.07340000, 1.07920000,   16301,   42491,199503, 0.79090000
19950131, 1.07900000, 1.08150000, 1.06530000, 1.06810000,   29496,   39957,199503, 0.77980000
19950201, 1.06740000, 1.07030000, 1.06530000, 1.06810000,   16301,   39152,199503, 0.77980000
19950202, 1.06870000, 1.07060000, 1.06760000, 1.06850000,   11180,   38371,199503, 0.78020000
19950203, 1.06930000, 1.07110000, 1.06070000, 1.06250000,   30873,   41906,199503, 0.77420000
19950206, 1.06180000, 1.06400000, 1.05940000, 1.06220000,   27231,   41899,199503, 0.77390000
19950207, 1.06230000, 1.06410000, 1.05690000, 1.05830000,   22564,   41778,199503, 0.77000000
19950208, 1.05860000, 1.06340000, 1.05770000, 1.06150000,   18680,   41592,199503, 0.77320000
19950209, 1.06160000, 1.06430000, 1.06150000, 1.06300000,   13010,   40937,199503, 0.77470000
19950210, 1.06240000, 1.07070000, 1.06110000, 1.06950000,   29672,   41615,199503, 0.78120000
19950213, 1.07050000, 1.07200000, 1.06800000, 1.06830000,   15547,   40473,199503, 0.78000000
19950214, 1.06810000, 1.07640000, 1.06670000, 1.07460000,   25072,   41310,199503, 0.78630000
19950215, 1.07460000, 1.07610000, 1.07060000, 1.07390000,   20727,   41122,199503, 0.78560000
19950216, 1.07340000, 1.08510000, 1.07320000, 1.08340000,   32546,   44433,199503, 0.79510000
19950217, 1.08280000, 1.09030000, 1.08250000, 1.08590000,   26613,   45950,199503, 0.79760000
19950221, 1.08950000, 1.09300000, 1.08540000, 1.09220000,   25152,   47637,199503, 0.80390000
19950222, 1.09350000, 1.09550000, 1.08730000, 1.09090000,   29702,   49128,199503, 0.80260000
19950223, 1.09100000, 1.09130000, 1.08570000, 1.09010000,   22099,   49380,199503, 0.80180000
19950224, 1.09020000, 1.09380000, 1.08500000, 1.09250000,   27133,   51845,199503, 0.80420000
19950227, 1.09160000, 1.10050000, 1.09160000, 1.09450000,   23073,   52385,199503, 0.80620000
19950228, 1.09330000, 1.09980000, 1.09120000, 1.09790000,   22777,   52017,199503, 0.80960000
19950301, 1.09780000, 1.09990000, 1.09260000, 1.09630000,   24313,   51684,199503, 0.80800000
19950302, 1.09420000, 1.11070000, 1.09270000, 1.10660000,   34111,   52353,199506, 0.82340000
19950303, 1.10570000, 1.12170000, 1.10170000, 1.12120000,   38670,   54452,199506, 0.83800000
19950306, 1.12820000, 1.14670000, 1.12820000, 1.14250000,   74139,   54126,199506, 0.85930000
19950307, 1.14120000, 1.17250000, 1.13920000, 1.16930000,   48944,   53114,199506, 0.88610000
19950308, 1.16740000, 1.18260000, 1.14080000, 1.14650000,   36055,   51031,199506, 0.86330000
19950309, 1.14630000, 1.15720000, 1.13420000, 1.14820000,   28909,   49608,199506, 0.86500000
19950310, 1.14830000, 1.14830000, 1.12820000, 1.13450000,   23590,   49085,199506, 0.85130000
19950313, 1.13970000, 1.14520000, 1.13760000, 1.14140000,   15445,   47870,199506, 0.85820000
19950314, 1.14140000, 1.14450000, 1.13590000, 1.13870000,   12685,   27617,199506, 0.85550000
19950315, 1.13850000, 1.16070000, 1.13850000, 1.15620000,   22105,   30017,199506, 0.87300000
19950316, 1.15540000, 1.16520000, 1.14470000, 1.14730000,   20528,   30568,199506, 0.86410000
19950317, 1.14710000, 1.16120000, 1.14690000, 1.15770000,   13470,   30976,199506, 0.87450000
19950320, 1.15970000, 1.15970000, 1.14240000, 1.14650000,   16111,   29982,199506, 0.86330000
19950321, 1.14620000, 1.15190000, 1.13520000, 1.14160000,   19687,   28744,199506, 0.85840000
19950322, 1.14120000, 1.15020000, 1.13720000, 1.14810000,   15605,   28575,199506, 0.86490000
19950323, 1.14680000, 1.15420000, 1.14490000, 1.14830000,   14887,   29269,199506, 0.86510000
19950324, 1.14790000, 1.14800000, 1.13690000, 1.13950000,   12670,   29626,199506, 0.85630000
19950327, 1.14270000, 1.15370000, 1.14190000, 1.15020000,   17340,   30405,199506, 0.86700000
19950328, 1.15030000, 1.16280000, 1.14970000, 1.16090000,   19875,   31523,199506, 0.87770000
19950329, 1.16120000, 1.17210000, 1.16010000, 1.16530000,   17779,   31581,199506, 0.88210000
19950330, 1.16360000, 1.16830000, 1.13720000, 1.14230000,   16849,   31354,199506, 0.85910000
19950331, 1.14320000, 1.18120000, 1.14220000, 1.17200000,   15996,   30944,199506, 0.88880000
19950403, 1.17510000, 1.18190000, 1.16930000, 1.17930000,   13901,   30327,199506, 0.89610000
19950404, 1.17870000, 1.18490000, 1.16480000, 1.17230000,   15318,   30533,199506, 0.88910000
19950405, 1.17230000, 1.18200000, 1.16680000, 1.18080000,   19196,   29861,199506, 0.89760000
19950406, 1.17740000, 1.18700000, 1.17170000, 1.17480000,   14889,   30400,199506, 0.89160000
19950407, 1.17390000, 1.18170000, 1.16670000, 1.17550000,   16094,   30253,199506, 0.89230000
19950410, 1.16420000, 1.16670000, 1.14440000, 1.15010000,   28983,   30584,199506, 0.86690000
19950411, 1.14990000, 1.15880000, 1.14780000, 1.15320000,   18275,   30048,199506, 0.87000000
19950412, 1.15380000, 1.15790000, 1.15010000, 1.15410000,   12288,   29976,199506, 0.87090000
19950413, 1.15550000, 1.16020000, 1.15090000, 1.15920000,   10082,   29536,199506, 0.87600000
19950417, 1.16260000, 1.17640000, 1.15920000, 1.17400000,   14119,   29880,199506, 0.89080000
19950418, 1.17390000, 1.18460000, 1.17200000, 1.18350000,   15914,   30330,199506, 0.90030000
19950419, 1.18320000, 1.18620000, 1.16320000, 1.17020000,   20502,   30473,199506, 0.88700000
19950420, 1.17130000, 1.17320000, 1.15670000, 1.16130000,   15760,   29836,199506, 0.87810000
19950421, 1.16270000, 1.17040000, 1.15770000, 1.17010000,   14773,   30198,199506, 0.88690000
19950424, 1.17760000, 1.18220000, 1.15880000, 1.16210000,   19169,   30364,199506, 0.87890000
19950425, 1.16170000, 1.17790000, 1.16000000, 1.17070000,   20576,   30557,199506, 0.88750000
