Timestamp,Trade High,Trade Close,Trade Low,Trade Open
29/08/2011,1220.48,1219.59,1191.11,1191.76
26/08/2011,1198.88,1191.76,1182.93,1194.06
25/08/2011,1209.08,1194.08,1190.99,1198.95
24/08/2011,1205.89,1198.95,1191.46,1193.28
23/08/2011,1202.09,1193.24,1182.42,1184.17
22/08/2011,1193.26,1184.17,1174.01,1187.15
19/08/2011,1201.28,1187.02,1167.57,1199.85
18/08/2011,1240.21,1199.9,1193.45,1238.97
17/08/2011,1244.4,1238.93,1216.5,1219.99
16/08/2011,1231.01,1220.01,1210.66,1219.63
15/08/2011,1221.68,1219.65,1187.14,1187.25
12/08/2011,1192.2,1187.08,1163.55,1169.18
11/08/2011,1172.07,1169.13,1135.82,1154.2
10/08/2011,1178.94,1154.25,1148.55,1152.04
9/08/2011,1163.99,1151.84,1104.52,1136.81
8/08/2011,1187.09,1136.96,1134.58,1187.09
5/08/2011,1231.09,1187.31,1183.63,1231.09
4/08/2011,1271.19,1231.25,1225.48,1268.84
3/08/2011,1282.94,1268.81,1264.83,1282.91
2/08/2011,1297.37,1282.97,1281.13,1293.17
1/08/2011,1293.2,1293.2,1293.2,1293.2
29/07/2011,1301.11,1296.94,1285.06,1299.49
28/07/2011,1308.32,1299.49,1294.18,1308.28
27/07/2011,1322,1308.31,1306.51,1315.77
26/07/2011,1321.9,1315.77,1305.61,1306.39
25/07/2011,1310.36,1306.02,1298.61,1310.26
22/07/2011,1314.64,1310.31,1303.54,1306.01
21/07/2011,1307.47,1306.01,1285.88,1294.02
20/07/2011,1296.85,1294.02,1280.43,1280.43
19/07/2011,1281.32,1280.4,1269.82,1272.81
18/07/2011,1287.69,1272.77,1270.52,1286.76
15/07/2011,1293.72,1286.72,1283.57,1291.3
14/07/2011,1300.28,1291.3,1289.59,1300.09
13/07/2011,1303.26,1300.09,1277.59,1281.16
12/07/2011,1288.62,1281.21,1266.21,1287.53
11/07/2011,1314.03,1287.56,1285.75,1314.03
8/07/2011,1322.14,1314.03,1311.54,1316.81
7/07/2011,1322.37,1316.81,1312.98,1316.28
6/07/2011,1326.78,1316.28,1313.74,1319.83
5/07/2011,1323.63,1319.86,1314.98,1322.95
1/07/2011,1319.54,1315.88,1307,1311.19
30/06/2011,1313.48,1311.15,1297.91,1297.91
29/06/2011,1300.93,1297.93,1284.02,1286.21
28/06/2011,1287.48,1286.21,1270.29,1272.57
27/06/2011,1277.72,1272.57,1265.98,1277.72
24/06/2011,1294.02,1277.72,1275.1,1275.1
23/06/2011,1297.37,1275.1,1273.13,1297.04
22/06/2011,1301.07,1297.04,1291.8,1298.18
21/06/2011,1300.22,1298.15,1284.45,1284.72
20/06/2011,1292.78,1284.72,1278.96,1289.74
17/06/2011,1294.84,1289.74,1279.9,1289.49
16/06/2011,1306.92,1289.49,1283.62,1306.92
15/06/2011,1315.73,1306.95,1296.81,1313.03
14/06/2011,1314.46,1313.05,1296.79,1298.31
13/06/2011,1302.97,1298.28,1292.42,1296.46
10/06/2011,1312.06,1296.5,1294.42,1308.66
9/06/2011,1310.68,1308.69,1303.21,1308.15
8/06/2011,1318.32,1308.15,1307.18,1317.19
7/06/2011,1319.83,1317.19,1310.05,1314.4
6/06/2011,1322.75,1314.42,1312.65,1317.2
3/06/2011,1323.6,1317.34,1308.6,1309.84
2/06/2011,1322.35,1309.84,1306.32,1322.35
1/06/2011,1330.02,1322.38,1315.31,1323.71
31/05/2011,1326.88,1323.75,1314.5,1314.62
27/05/2011,1314.24,1311.59,1287.33,1287.33
26/05/2011,1291.55,1286.69,1273.76,1274
25/05/2011,1278.08,1274.03,1266.61,1275.46
24/05/2011,1278.25,1275.53,1269.69,1273.07
23/05/2011,1295.5,1273.1,1270.13,1295.13
20/05/2011,1307.35,1294.85,1291.53,1291.53
19/05/2011,1299.23,1291.13,1283.71,1284.25
18/05/2011,1291.08,1284.22,1268.79,1268.79
17/05/2011,1277.15,1268.76,1266.3,1277.15
16/05/2011,1282.08,1277.15,1267.85,1282.08
13/05/2011,1292.66,1282.44,1275.7,1280.96
12/05/2011,1295.42,1280.93,1273.56,1295.37
11/05/2011,1304.22,1295.34,1287.66,1296.16
10/05/2011,1298.35,1296.13,1285.04,1287.3
9/05/2011,1303.26,1287.33,1285.96,1301.61
6/05/2011,1303.68,1301.64,1289.89,1295.92
5/05/2011,1306.77,1295.94,1288.42,1306.77
4/05/2011,1321,1307.53,1303.79,1320.16
3/05/2011,1326.12,1320.13,1314.35,1326.12
2/05/2011,1326.22,1326.2,1316.53,1319.24
29/04/2011,1322.09,1319.26,1309.57,1314.3
28/04/2011,1317.73,1314.32,1296.23,1296.23
27/04/2011,1307.08,1296.21,1295.08,1296.45
26/04/2011,1298.51,1296.38,1283.54,1288.18
25/04/2011,1291.66,1287.74,1286.21,1290.48
21/04/2011,1290.4,1289.61,1268.54,1268.97
20/04/2011,1269.78,1268.96,1243.16,1243.16
19/04/2011,1245.49,1243.16,1235.12,1238.33
18/04/2011,1256.96,1238.2,1235.47,1255.7
15/04/2011,1257.87,1255.47,1247.97,1248.91
14/04/2011,1251.59,1248.88,1242.24,1248.92
13/04/2011,1250.1,1248.96,1238.92,1240.8
12/04/2011,1254.49,1240.83,1238.02,1254.49
11/04/2011,1260.62,1254.46,1250.08,1258.26
8/04/2011,1259.72,1258.33,1247.46,1248.63
7/04/2011,1260.22,1248.96,1246.99,1260.09
6/04/2011,1261.54,1260.12,1252.2,1254.95
5/04/2011,1256.34,1254.93,1248.6,1253.16
4/04/2011,1258.2,1253.13,1248.36,1248.36
1/04/2011,1252.14,1247.18,1240.06,1243.38
31/03/2011,1248.45,1243.41,1239.42,1240.7
30/03/2011,1243.36,1240.7,1230.77,1230.77
29/03/2011,1235.05,1230.74,1226.51,1234.93
28/03/2011,1240.29,1234.95,1230.81,1240.29
25/03/2011,1245.54,1241.36,1235.9,1243.87
24/03/2011,1244.29,1243.89,1230.1,1230.23
23/03/2011,1233.06,1230.18,1216.07,1225.51
22/03/2011,1228.8,1225.48,1212.72,1215.41
21/03/2011,1217.06,1214.95,1197.02,1199.83
18/03/2011,1203.16,1199.83,1178.36,1183.41
17/03/2011,1183.45,1183.41,1149.65,1160.9
16/03/2011,1176.34,1161.21,1157.06,1165.41
15/03/2011,1209.4,1165.37,1157.18,1207.84
14/03/2011,1222.45,1207.82,1201.82,1221.26
11/03/2011,1226.81,1221.26,1212.77,1225.44
10/03/2011,1247.43,1225.51,1225.2,1245.45
9/03/2011,1249.72,1245.48,1241.4,1243.42
8/03/2011,1252.45,1243.41,1237.79,1251.87
7/03/2011,1257.16,1251.83,1247.56,1252.94
4/03/2011,1256.67,1252.98,1239.75,1239.75
3/03/2011,1241.24,1239.65,1231.08,1236.59
2/03/2011,1238.69,1236.56,1226.64,1238.65
1/03/2011,1245.93,1238.64,1235.19,1243.15
28/02/2011,1244.84,1243.14,1227.62,1227.83
25/02/2011,1229.19,1227.79,1210.61,1210.76
24/02/2011,1215.67,1210.73,1204.06,1212.07
23/02/2011,1218.06,1212.03,1209.83,1217.8
22/02/2011,1229.56,1217.81,1210.44,1229.08
18/02/2011,1236.47,1232.4,1225.65,1225.82
17/02/2011,1228.39,1225.85,1211.48,1211.72
16/02/2011,1216.46,1211.69,1202.32,1205.75
15/02/2011,1208.91,1205.73,1202.44,1203.17
14/02/2011,1208.64,1203.19,1200.54,1202.29
11/02/2011,1205.59,1202.27,1192.83,1205.19
10/02/2011,1217.32,1205.18,1200.52,1216.29
9/02/2011,1222.4,1216.28,1212.62,1220.77
8/02/2011,1221.22,1220.75,1205.85,1210.83
7/02/2011,1215.16,1210.85,1209.08,1210.44
4/02/2011,1215.84,1210.45,1207.85,1208.91
3/02/2011,1216.17,1208.95,1206.21,1208.13
2/02/2011,1215.45,1208.2,1206.01,1208.38
1/02/2011,1210.68,1208.36,1190.05,1191.55
31/01/2011,1194.08,1191.53,1182.44,1189.01
28/01/2011,1198.8,1189.08,1187.17,1193.4
27/01/2011,1199.58,1193.38,1187.61,1194.29
26/01/2011,1197.33,1194.31,1186.87,1188.09
25/01/2011,1192.3,1188.05,1182.28,1184.7
24/01/2011,1186.49,1184.69,1171.3,1173.73
21/01/2011,1177.87,1173.74,1168.89,1172.62
20/01/2011,1196.99,1172.61,1172.6,1196.99
19/01/2011,1203.44,1196.79,1190.88,1194.33
18/01/2011,1198.52,1194.29,1186.24,1187.56
14/01/2011,1195.77,1191.34,1185.52,1195.71
13/01/2011,1198.87,1195.8,1179.72,1179.72
12/01/2011,1184.47,1179.75,1161.4,1163.42
11/01/2011,1167.01,1163.4,1157.65,1162.14
10/01/2011,1171.58,1162.13,1158.26,1171.39
7/01/2011,1175.64,1171.38,1165.85,1175.26
6/01/2011,1185.32,1175.24,1173.58,1183.37
5/01/2011,1196.39,1183.38,1182.61,1192.01
4/01/2011,1197.4,1191.92,1186.73,1190.25
3/01/2011,1193.58,1190.23,1186.28,1193.58
31/12/2010,1193.9,1193.58,1183.27,1183.59
30/12/2010,1191.13,1183.54,1180.73,1180.73
29/12/2010,1186.15,1180.67,1171.9,1175.25
28/12/2010,1181.06,1175.26,1170.88,1170.88
27/12/2010,1175.59,1170.76,1168.1,1172.46
23/12/2010,1171.32,1167.33,1157.6,1161.05
22/12/2010,1162.97,1161.06,1153.2,1155.43
21/12/2010,1157.21,1155.46,1146.05,1146.15
20/12/2010,1148.79,1146.21,1138.04,1138.71
17/12/2010,1156.56,1138.69,1138.01,1151.74
16/12/2010,1165.1,1151.78,1150.11,1164.84
15/12/2010,1170.37,1164.79,1157.19,1167.96
14/12/2010,1170.98,1167.95,1158.84,1158.85
13/12/2010,1162.65,1158.87,1146.73,1147.89
10/12/2010,1153.17,1147.85,1145.33,1146.22
9/12/2010,1155.21,1146.21,1140.61,1140.7
8/12/2010,1150.93,1140.68,1138.96,1150.11
7/12/2010,1154.98,1150.15,1142.97,1145.38
6/12/2010,1150.59,1145.43,1139.39,1148.95
3/12/2010,1152.04,1148.95,1133.32,1133.39
2/12/2010,1137.66,1133.41,1107.28,1107.29
1/12/2010,1112.87,1107.31,1091.15,1092.91
30/11/2010,1105.33,1092.93,1089.3,1098.77
29/11/2010,1118.81,1098.77,1098.06,1108.87
26/11/2010,1123.81,1108.93,1105.28,1123.23
24/11/2010,1114.52,1111.71,1104.44,1113
23/11/2010,1131.38,1113.01,1107.86,1129.14
22/11/2010,1145.38,1129.17,1126.85,1129
19/11/2010,1138.45,1128.99,1125.01,1134.41
18/11/2010,1139.1,1134.49,1125.27,1127.44
17/11/2010,1128.75,1127.45,1120.25,1127.8
16/11/2010,1149.91,1127.82,1122.69,1144.9
15/11/2010,1148.59,1144.91,1135.81,1148.07
12/11/2010,1155.25,1148.09,1142.1,1155.11
11/11/2010,1169.22,1155.25,1152.97,1160.36
10/11/2010,1184.66,1160.41,1159.47,1183.58
9/11/2010,1190.69,1183.58,1170.05,1185.26
8/11/2010,1200.12,1185.28,1183.83,1199.59
5/11/2010,1207.66,1199.73,1199.37,1201.47
4/11/2010,1204.53,1201.54,1176.49,1176.49
3/11/2010,1185.43,1176.49,1173.62,1180.98
2/11/2010,1183.54,1180.7,1172.63,1172.77
1/11/2010,1180.09,1172.86,1163.71,1163.76
29/10/2010,1164.7,1163.72,1151.1,1162.6
28/10/2010,1165.98,1162.68,1150.15,1150.24
27/10/2010,1162.68,1150.17,1147.48,1162.67
26/10/2010,1167.05,1162.67,1158.39,1165.98
25/10/2010,1169.24,1165.94,1156.17,1156.17
22/10/2010,1165.1,1156.13,1153.12,1165.1
21/10/2010,1167.98,1165.1,1156.68,1162.12
20/10/2010,1163.17,1161.73,1143.04,1148.98
19/10/2010,1166.68,1148.98,1145.51,1163.66
18/10/2010,1168.93,1163.59,1153.19,1168.93
15/10/2010,1179.35,1168.97,1166.07,1175.12
14/10/2010,1177.56,1175.71,1163.76,1163.85
13/10/2010,1165.96,1163.93,1147.01,1147.03
12/10/2010,1152.56,1147.03,1139.62,1152.56
11/10/2010,1156.61,1152.64,1150.74,1152.09
8/10/2010,1159.64,1151.92,1141.82,1159.64
7/10/2010,1166.89,1159.84,1149.53,1152.28
6/10/2010,1154.95,1152.23,1139.44,1139.54
5/10/2010,1140.75,1139.54,1111.34,1119.57
4/10/2010,1126.39,1119.6,1118.07,1121.05
1/10/2010,1126.28,1121.05,1108.3,1110.99
30/09/2010,1117.25,1110.95,1105.48,1110.16
29/09/2010,1117.37,1110.21,1107.53,1107.7
28/09/2010,1110.2,1107.74,1092.63,1101.38
27/09/2010,1104.54,1101.36,1099.08,1099.38
24/09/2010,1101.95,1099.33,1076.95,1084.9
23/09/2010,1090.43,1084.9,1080.55,1090.43
22/09/2010,1095.55,1090.47,1084.87,1085.89
21/09/2010,1093.56,1085.85,1080.21,1082.04
20/09/2010,1082.33,1082.09,1064.93,1066.78
17/09/2010,1083.76,1066.81,1066.1,1071.78
16/09/2010,1079.01,1071.74,1066.33,1079.01
15/09/2010,1091.56,1079.45,1073.24,1078.82
14/09/2010,1082.94,1078.86,1067.02,1072.96
13/09/2010,1073.98,1072.99,1061.3,1061.81
10/09/2010,1064.03,1061.81,1058.59,1064.03
9/09/2010,1066.05,1064.03,1051.75,1052.89
8/09/2010,1054.49,1052.9,1045.03,1049.31
7/09/2010,1062.5,1050.46,1047.66,1062.37
6/09/2010,1062.15,1062.15,1062.15,1062.15
3/09/2010,1057.82,1055.97,1045.92,1049.22
2/09/2010,1049.91,1049.19,1040.73,1041.47
1/09/2010,1042.53,1041.58,1014.23,1014.92
31/08/2010,1015.69,1014.92,1003.82,1015.12
30/08/2010,1020.11,1015.12,1009.05,1009.96
27/08/2010,1012.64,1009.96,995.76,1000.51
26/08/2010,1004.29,1000.51,992.85,992.85
25/08/2010,1001.46,992.88,990.7,999.25
24/08/2010,1003.34,999.28,992.94,1001.72
23/08/2010,1006.53,1001.71,992.78,995.76
20/08/2010,1012.54,995.66,994.8,1010.02
19/08/2010,1020.29,1012.54,1008.15,1016.24
18/08/2010,1021.72,1016.22,1011.73,1011.74
17/08/2010,1013.91,1011.85,995.88,998.11
16/08/2010,999.79,998.08,985.87,994.84
13/08/2010,1001.25,994.87,992.23,993.07
12/08/2010,998.74,993.08,986.35,998.74
11/08/2010,1024.64,1002.63,997.32,1018.79
10/08/2010,1032.95,1021.85,1015.24,1032.94
9/08/2010,1037.84,1032.92,1026.83,1029.86
6/08/2010,1038.33,1030.32,1029.09,1029.83
5/08/2010,1036.35,1029.83,1029.2,1032.15
4/08/2010,1041.22,1031.97,1030.57,1039.32
3/08/2010,1040.79,1039.32,1033.14,1036.19
2/08/2010,1036.84,1036.19,1010.17,1010.17
30/07/2010,1015.62,1010.17,1003.73,1015.06
29/07/2010,1020.85,1015.06,1010.51,1015.54
28/07/2010,1020.55,1015.58,1013.19,1019.39
27/07/2010,1022.97,1019.42,1009.14,1009.14
26/07/2010,1012.87,1009.14,998.91,998.91
23/07/2010,1002.62,998.88,990.71,990.71
22/07/2010,991.63,990.71,969.36,978.06
21/07/2010,981.96,978.43,966.93,966.95
20/07/2010,973.18,966.91,960.34,961.16
19/07/2010,964.18,960.99,953.89,963.39
16/07/2010,976.14,963.37,960.29,969.8
15/07/2010,973.73,968.99,964.23,971.63
14/07/2010,975.18,971.63,964.28,965.28
13/07/2010,967.59,965.16,948.47,952.13
12/07/2010,952.61,952.13,943.36,950.14
9/07/2010,959.86,950.39,949.62,952.68
8/07/2010,954.93,952.65,935.71,936.52
7/07/2010,939.3,936.49,918.68,925.6
6/07/2010,925.93,925.6,901.62,909.27
2/07/2010,919.78,917.14,905.94,905.94
1/07/2010,912.18,907.14,898.78,908.87
30/06/2010,923.15,908.83,907.02,923.15
29/06/2010,939.66,923.15,920.96,939.21
28/06/2010,940.02,939.13,933.33,933.33
25/06/2010,939.77,933.33,927.89,937.25
24/06/2010,948.52,937.25,936.62,943.48
23/06/2010,953.86,942.77,938.82,953.62
22/06/2010,956.41,953.59,946.23,951.47
21/06/2010,960.86,951.47,941.92,941.92
18/06/2010,945.2,941.85,939.39,942.7
17/06/2010,948.53,942.39,938.21,943.36
16/06/2010,945.76,944.54,938.34,938.43
15/06/2010,941.13,938.4,923.85,933.23
14/06/2010,934.24,933.2,916.47,916.52
11/06/2010,922.36,916.49,912.25,914.18
10/06/2010,916.8,914.15,888.2,891.4
9/06/2010,892.9,892.02,872.97,874.12
8/06/2010,883.31,874.09,870.1,877.5
7/06/2010,902.39,877.53,875.36,902.39
4/06/2010,923.97,902.32,896.99,922.69
3/06/2010,931.73,922.71,907.66,907.66
2/06/2010,913.03,907.63,899.69,907.86
1/06/2010,909.47,907.44,892.36,904.56
28/05/2010,916.89,906.8,893.1,893.1
27/05/2010,898.48,893.07,861.23,867.41
26/05/2010,872.28,867.65,854.38,854.38
25/05/2010,885.11,854.35,851.47,885.11
24/05/2010,894.67,885.15,880.06,885.64
21/05/2010,891.61,885.58,874.75,887.74
20/05/2010,909.53,887.77,882.88,905.36
19/05/2010,929.4,905.36,900.72,928.91
18/05/2010,932.44,928.88,918.37,925.11
17/05/2010,939.7,925.14,917.03,939.7
14/05/2010,963.57,939.74,935.9,963.57
13/05/2010,972.77,963.6,956.98,958.51
12/05/2010,959.02,958.54,945.93,949.18
11/05/2010,961.48,949.21,941.99,956.17
10/05/2010,960.63,956.15,921.04,921.06
7/05/2010,957.25,921.13,916.47,952.62
6/05/2010,971.11,952.66,944.54,970.63
5/05/2010,988.05,970.61,965.2,988.05
4/05/2010,1015.72,988.08,986.94,1009.15
3/05/2010,1011.41,1009.19,1005.02,1010.01
30/04/2010,1014.34,1010.04,997.02,997.02
29/04/2010,998.39,996.99,985.94,986.31
28/04/2010,1005.93,986.29,983.27,1005.91
27/04/2010,1019.53,1005.87,998.09,1016.21
26/04/2010,1022.69,1016.13,1009.25,1009.25
23/04/2010,1011.83,1009.25,1002.42,1006.31
22/04/2010,1016.42,1006.28,1003.93,1013.98
21/04/2010,1015.81,1013.81,1008.87,1009.47
20/04/2010,1010.6,1009.44,998.67,998.67
19/04/2010,1019.33,998.64,996.08,1019.27
16/04/2010,1028.37,1018.29,1015.02,1028.01
15/04/2010,1031.35,1028.32,1022.25,1022.3
14/04/2010,1024.85,1022.27,1011.1,1011.1
13/04/2010,1017.08,1010.99,1009.47,1015.25
12/04/2010,1021.2,1015.21,1008.78,1008.78
9/04/2010,1011.39,1008.78,994.37,994.88
8/04/2010,1000.56,994.91,992.29,998.91
7/04/2010,1006.03,998.93,998.63,1003.17
6/04/2010,1006.24,1003.1,997.81,999.34
5/04/2010,1000.81,999.34,996.8,998.53
1/04/2010,1000,999.46,990.98,994.39
31/03/2010,998.44,994.43,990.9,997.07
30/03/2010,1001.38,996.75,992.25,992.28
29/03/2010,993.28,992.3,976.9,976.9
26/03/2010,978.06,976.9,966.33,970.04
25/03/2010,975.7,970.8,965.92,968.52
24/03/2010,983.02,968.52,966.3,982.28
23/03/2010,988.26,982.19,979.07,983.96
22/03/2010,986.09,983.92,975.68,986.09
19/03/2010,996.97,986.11,985.3,993.59
18/03/2010,999.16,993.62,992.5,993.22
17/03/2010,996.14,993.24,988.03,988.03
16/03/2010,990.98,988.05,979.02,979.02
15/03/2010,989.41,979.02,977.59,986.79
12/03/2010,991.29,986.82,982.63,984.06
11/03/2010,989.12,984.04,980.78,987.65
10/03/2010,991.38,987.63,982.47,989.93
9/03/2010,995.37,989.92,986.13,995.37
8/03/2010,1000.94,995.38,993.13,994.02
5/03/2010,995.47,994,985.67,987.41
4/03/2010,992.3,987.4,983.99,988.6
3/03/2010,991.24,988.63,981.12,982.69
2/03/2010,986.04,982.74,966.8,966.81
1/03/2010,971.88,966.77,961.54,963.14
26/02/2010,964.1,963.18,950.29,950.31
25/02/2010,963.21,950.31,947.08,961.33
24/02/2010,994.17,961.35,954.09,961.06
23/02/2010,969.39,961.13,956.46,958.05
22/02/2010,960.29,958.02,948.29,948.34
19/02/2010,958.64,948.3,943.38,958.16
18/02/2010,959.13,958.2,951.07,958.05
17/02/2010,961.18,958.03,950.62,950.62
16/02/2010,954.58,950.61,943.18,943.18
12/02/2010,952.66,946.28,940.89,946.43
11/02/2010,957.04,946.39,944.22,950.23
10/02/2010,959.73,950.26,942.08,942.08
9/02/2010,948.79,942.01,938.14,948.79
8/02/2010,960.2,948.82,944.1,958.23
5/02/2010,974.17,958.24,951.79,974.15
4/02/2010,986.67,974.22,971.23,986.23
3/02/2010,996.72,986.24,983.96,988.97
2/02/2010,990.42,988.96,968.7,968.7
1/02/2010,972.87,968.67,962.45,971.62
29/01/2010,977.86,971.64,969.01,977.82
28/01/2010,988.11,977.86,971.78,971.79
27/01/2010,980.72,971.77,967.23,980.06
26/01/2010,987.05,980.14,974.59,983.68
25/01/2010,987.3,983.71,979.98,985.46
22/01/2010,994.3,985.53,982.53,992.47
21/01/2010,1002.9,992.48,991.16,1002.9
20/01/2010,1017.73,1002.93,1000.3,1012.9
19/01/2010,1017.73,1012.87,1004.75,1017.22
15/01/2010,1020.04,1011.83,1009.33,1014.53
14/01/2010,1021.97,1014.49,1013.66,1013.7
13/01/2010,1017.35,1013.68,1009.35,1013.8
12/01/2010,1020.01,1014.02,1006.04,1019.39
11/01/2010,1020.56,1019.51,1005.22,1005.22
8/01/2010,1010.53,1005.18,1001.62,1005.07
7/01/2010,1017.53,1005.05,1002.13,1009.6
6/01/2010,1020.63,1009.63,1008,1020.5
5/01/2010,1022.72,1020.51,1010.93,1012.35
4/01/2010,1012.3,1012.3,997.86,1003.71
31/12/2009,1006.52,1003.67,985.58,985.58
30/12/2009,990.49,985.56,979.8,988.09
29/12/2009,993.69,988.05,976.57,976.57
28/12/2009,978.41,976.56,970.63,970.88
24/12/2009,972,970.51,963.49,965.21
23/12/2009,965.98,965.24,951.13,953.69
22/12/2009,963.64,953.71,952.32,955.46
21/12/2009,958.69,955.49,950.13,950.87
18/12/2009,959.83,950.83,950.19,957.62
17/12/2009,972.25,957.63,955.65,967.74
16/12/2009,968.1,967.76,956.38,966.82
15/12/2009,974.73,966.92,962.29,968.15
14/12/2009,971.82,968.14,961.33,961.96
11/12/2009,973.51,961.86,960.57,966.53
10/12/2009,975.87,966.52,964.38,972.72
9/12/2009,979.93,972.75,965.43,971.02
8/12/2009,996.03,971.03,967.81,991.3
7/12/2009,996.43,991.31,981.54,993.68
4/12/2009,1007.53,993.62,988.35,1007
3/12/2009,1016.6,1007.01,1005.89,1011.53
2/12/2009,1015.96,1011.51,1003.98,1011.47
1/12/2009,1013.94,1011.43,980.28,983.74
30/11/2009,997.52,983.8,978.29,978.32
27/11/2009,981.14,978.36,957,981.14
25/11/2009,1018.89,1009.76,1006.17,1006.17
24/11/2009,1015.99,1006.14,1001.8,1014.44
23/11/2009,1016.25,1014.37,997.62,998.98
20/11/2009,1016.24,998.97,995.95,1012.06
19/11/2009,1037.99,1012.12,1011.9,1034.89
18/11/2009,1038.01,1034.93,1028.17,1028.18
17/11/2009,1047.02,1028.16,1025.05,1043.04
16/11/2009,1046.2,1043.03,1027.9,1027.9
13/11/2009,1030.43,1027.92,1013.84,1020.58
12/11/2009,1036.09,1020.59,1017.45,1030.13
11/11/2009,1034.33,1030.16,1009.07,1009.08
10/11/2009,1019.91,1009.07,1006.72,1014.14
9/11/2009,1014.65,1014.12,990.96,992.47
6/11/2009,995.38,992.45,980.75,980.75
5/11/2009,988.73,980.7,968.85,988.33
4/11/2009,991.23,988.37,965.17,971.2
3/11/2009,982.93,971.13,961.23,979.23
2/11/2009,989.57,979.22,974.39,985.63
30/10/2009,996.79,985.67,975.82,975.82
29/10/2009,977.61,975.79,949.96,967.23
28/10/2009,998.17,967.2,964.75,993.68
27/10/2009,1012.89,993.68,992.04,1012.89
26/10/2009,1026.31,1013.32,1009.38,1023.48
23/10/2009,1034.46,1023.48,1020.41,1028.71
22/10/2009,1044.46,1027.33,1020.51,1043.65
21/10/2009,1047.01,1043.63,1034.17,1042.42
20/10/2009,1051.38,1042.46,1038.04,1038.58
19/10/2009,1040.4,1038.61,1018.71,1024.55
16/10/2009,1035.12,1024.86,1021.92,1031.87
15/10/2009,1035.93,1031.84,1023.31,1023.31
14/10/2009,1025.45,1023.26,1011.04,1011.38
13/10/2009,1016.6,1010.17,1007.94,1010
12/10/2009,1011.26,1009.94,1000.95,1009.85
9/10/2009,1015.98,1009.86,1004.97,1013.48
8/10/2009,1020.61,1013.8,1004.89,1005.04
7/10/2009,1009.87,1004.26,991.84,993.25
6/10/2009,993.99,993.22,966.64,966.64
5/10/2009,970.15,966.64,958.3,964.49
2/10/2009,985.21,965.09,959.35,985.11
1/10/2009,1004.62,985.21,979.97,1001.67
30/09/2009,1008.36,1001.67,992.67,992.67
29/09/2009,1003.67,992.7,989.82,989.85
28/09/2009,994.38,989.82,975.25,984.24
25/09/2009,991.42,984.27,979.23,991.42
24/09/2009,1006.45,991.45,985.2,1004.34
23/09/2009,1017.38,1004.37,1001.25,1011.2
22/09/2009,1013.15,1011.23,1003.52,1003.52
21/09/2009,1021.1,1003.54,1001.28,1019.26
18/09/2009,1020.9,1019.77,1006.19,1016.58
17/09/2009,1023.89,1016.55,1006.47,1006.78
16/09/2009,1010.08,1006.75,989.05,989.05
15/09/2009,993.8,989.03,983.45,984.84
14/09/2009,988.23,984.81,972.47,987.7
11/09/2009,988.49,987.7,975.36,975.36
10/09/2009,979.2,975.33,968.98,972.1
9/09/2009,972.07,972.07,953.26,961.09
8/09/2009,962.25,961.07,947.59,951.97
7/09/2009,952.68,951.94,931,931
4/09/2009,935.55,930.97,919.34,919.69
3/09/2009,925.9,919.66,910.72,914.45
2/09/2009,921.59,914.46,906.49,921.56
1/09/2009,940.79,921.59,914.23,940.79
31/08/2009,946.26,940.79,934.94,941.85
28/08/2009,942.99,941.79,925.82,925.82
27/08/2009,934.36,925.82,924.12,930.17
26/08/2009,935.26,930.17,921.75,925.31
25/08/2009,926.59,925.28,916.76,920.7
24/08/2009,921.88,920.75,897.16,897.16
21/08/2009,901.25,897.08,884.27,894.59
20/08/2009,896.93,894.57,885.89,890.72
19/08/2009,895.4,890.72,878.39,888.09
18/08/2009,892.39,888.09,881.76,888.12
17/08/2009,919.11,888.16,885.14,919.11
14/08/2009,928.29,919.12,906.52,909.77
13/08/2009,912.56,909.77,896.18,900.62
12/08/2009,903.16,900.59,881.07,887.11
11/08/2009,896.85,887.14,884.94,896.53
10/08/2009,897.88,896.56,887.11,888.87
7/08/2009,903.31,888.84,885.11,902.03
6/08/2009,902.99,902.01,880.68,880.71
5/08/2009,883.5,880.71,864.39,869.5
4/08/2009,871.09,869.44,860.85,861.41
3/08/2009,862.94,861.35,842.97,842.97
31/07/2009,848.06,842.93,829.72,830.59
30/07/2009,831.72,830.53,815.29,818
29/07/2009,821.78,818.03,814.67,820.26
28/07/2009,824.32,820.23,814.55,816.93
27/07/2009,825.11,816.93,815.64,819.38
24/07/2009,821.11,819.38,815.58,819.32
23/07/2009,821.4,819.29,808.89,812.32
22/07/2009,817.94,812.29,807.69,815.81
21/07/2009,816.58,815.81,807.23,809.46
20/07/2009,812.4,809.43,799.07,799.07
17/07/2009,802.38,799.07,792.34,793.38
16/07/2009,794.99,793.35,783.54,784.06
15/07/2009,785.5,784.06,764.77,764.98
14/07/2009,768.81,765.01,750.93,750.93
13/07/2009,752.74,749.66,740.38,749.64
10/07/2009,750.43,749.64,741.9,741.92
9/07/2009,745.67,741.98,737.51,743.63
8/07/2009,756.15,743.53,740.63,756.15
7/07/2009,769.1,756.15,751.98,766.07
6/07/2009,769.44,766.07,759.65,769.07
2/07/2009,783.06,770.31,768.49,773.82
1/07/2009,776.45,773.82,761.47,767.23
30/06/2009,783.56,767.22,764.53,775.98
29/06/2009,777.52,775.98,769.56,770.6
