Timestamp,Trade High,Trade Close,Trade Low,Trade Open
13/03/2013,4212.49,4185.93,4183.16,4208.89
12/03/2013,4226.41,4208.37,4194.21,4199.79
11/03/2013,4202.45,4197.95,4170.92,4185.3
8/03/2013,4185.05,4184.43,4165,4168.3
7/03/2013,4179.82,4168.31,4154.36,4156.85
6/03/2013,4162.23,4160.4,4143.84,4146.69
5/03/2013,4160.9,4141.15,4099.33,4099.33
4/03/2013,4133.92,4097.28,4081.35,4130.9
1/03/2013,4159.55,4131.54,4107.63,4156.35
28/02/2013,4170.78,4160.49,4149.76,4154.44
27/02/2013,4159.72,4151.33,4105.24,4106.68
26/02/2013,4116.49,4110.86,4081.83,4112.92
25/02/2013,4190.28,4116.16,4112.69,4149.58
22/02/2013,4154.72,4149.2,4129.82,4133.64
21/02/2013,4195.49,4142.83,4128.11,4195.49
20/02/2013,4282.76,4200.29,4190.75,4273.56
19/02/2013,4278.65,4274.69,4255.44,4255.44
18/02/2013,4269.15,4258.76,4257.02,4269.15
15/02/2013,4301.28,4268.9,4259.8,4294.81
14/02/2013,4310.13,4295.62,4281.69,4302.36
13/02/2013,4318.98,4304.81,4299.44,4309.97
12/02/2013,4300.04,4299.27,4273.42,4276.5
11/02/2013,4309.43,4285.49,4278.98,4309.43
8/02/2013,4309.9,4308.83,4280.77,4280.77
7/02/2013,4327.37,4286.01,4274.51,4319.87
6/02/2013,4331.13,4318.9,4302.32,4323.47
5/02/2013,4339.09,4325.04,4306.83,4314.56
4/02/2013,4364.12,4317.01,4314.19,4359.79
1/02/2013,4360.63,4359.39,4321.8,4324.88
31/01/2013,4353.85,4320.48,4320.48,4353.85
30/01/2013,4377.08,4348.56,4345.3,4370.26
29/01/2013,4366.9,4362.8,4319.89,4319.89
28/01/2013,4350.55,4325.49,4317.4,4350.55
25/01/2013,4354.74,4350.09,4331.11,4338.55
24/01/2013,4357.46,4338.52,4321.1,4324.78
23/01/2013,4342.1,4324.84,4320.49,4338.29
22/01/2013,4338.54,4336.3,4302.6,4313.02
21/01/2013,4313.96,4313.02,4301.32,4301.32
18/01/2013,4305.3,4301.29,4284.51,4292.6
17/01/2013,4304.41,4292.53,4273.15,4273.87
16/01/2013,4288.89,4273.86,4262.06,4288.89
15/01/2013,4293.16,4287.85,4266.65,4276.63
14/01/2013,4292.17,4279.5,4273.43,4284.41
11/01/2013,4288.02,4283.75,4265.62,4288.02
10/01/2013,4284.67,4278.06,4239.79,4241.41
9/01/2013,4243.21,4241.5,4214.35,4214.35
8/01/2013,4228.96,4217.65,4203.91,4225.35
7/01/2013,4253.27,4221.73,4211.92,4249.39
4/01/2013,4254.81,4249.14,4206.53,4218.42
3/01/2013,4259.48,4229.2,4214.3,4250.87
2/01/2013,4253.21,4249.82,4151.17,4155.57
1/01/2013,4155.32,4154.22,4148.01,4148.01
31/12/2012,4151.84,4148.56,4091.22,4097.64
28/12/2012,4143.37,4097.52,4095.54,4138.03
27/12/2012,4147.28,4136.08,4109.59,4130.6
26/12/2012,4139.05,4125.72,4111.96,4111.96
25/12/2012,4121.98,4116.05,4115.96,4119.71
24/12/2012,4132.71,4119.92,4111.92,4126.36
21/12/2012,4166.45,4127.01,4112,4164.37
20/12/2012,4166.2,4164.37,4138.54,4160.21
19/12/2012,4181.78,4160.25,4156.94,4162.57
18/12/2012,4166.42,4161.18,4125.85,4126.82
17/12/2012,4127.39,4125.37,4102.76,4104.06
14/12/2012,4112.12,4104.17,4092.12,4100.19
13/12/2012,4132.67,4099.89,4086.59,4127.55
12/12/2012,4147.49,4126.88,4107.02,4107.02
11/12/2012,4116.29,4107.37,4080.8,4082.91
10/12/2012,4083.98,4080.22,4063.38,4066.31
7/12/2012,4070.41,4066.08,4041.52,4054.32
6/12/2012,4057.78,4053.71,4037.89,4037.89
5/12/2012,4059.24,4039.82,4026.86,4038.71
4/12/2012,4052.61,4035.39,4022.5,4044.46
3/12/2012,4084.98,4040.37,4037.42,4065.13
30/11/2012,4084.82,4064.81,4053.05,4076.25
29/11/2012,4081.81,4070.81,4031.11,4031.11
28/11/2012,4034.87,4030.99,3971.43,4017.04
27/11/2012,4050.61,4018.89,4017.3,4047.81
26/11/2012,4059.52,4047.7,4023.97,4054.82
23/11/2012,4058.23,4054.52,4008.06,4015.05
21/11/2012,3997.23,3994.99,3976.94,3993.47
20/11/2012,3999.95,3993.38,3974.56,3992.5
19/11/2012,3990.69,3990.42,3886.82,3886.82
16/11/2012,3905.57,3894.15,3860.09,3901.9
15/11/2012,3919.91,3900.9,3884.89,3916.57
14/11/2012,3980.18,3915.11,3909.81,3976.82
13/11/2012,4002.08,3976.13,3956.57,3996.79
12/11/2012,4010.87,3996.32,3991.53,4008.37
9/11/2012,4034.75,4008.61,3994.05,4019.44
8/11/2012,4064,4019.09,4016.33,4063.59
7/11/2012,4150.81,4059.83,4038.82,4129.29
6/11/2012,4140.17,4128.78,4092,4094.15
5/11/2012,4097.04,4093.87,4074.13,4091.59
2/11/2012,4156.59,4093.14,4089.14,4150.37
1/11/2012,4152.65,4150.28,4114.99,4123.43
31/10/2012,4146.91,4123.02,4114.29,4126.98
30/10/2012,4126.98,4126.98,4097.04,4101.02
29/10/2012,4110.01,4100.9,4093.58,4107.3
26/10/2012,4126.5,4107.31,4095.71,4114.68
25/10/2012,4131.2,4114.68,4089.74,4089.74
24/10/2012,4130.27,4089.73,4088.27,4101.78
23/10/2012,4191.22,4101.75,4086.2,4188.1
22/10/2012,4199.72,4188,4158.3,4184.53
19/10/2012,4242.89,4184.83,4175.57,4242.89
18/10/2012,4255.61,4242.86,4228.72,4246.24
17/10/2012,4247.87,4245.57,4193.46,4193.46
16/10/2012,4196.54,4192.63,4131.95,4133.83
15/10/2012,4136,4133.92,4104.84,4127.99
12/10/2012,4164.88,4128.71,4121.94,4154.89
11/10/2012,4177.49,4153.08,4117.15,4125.05
10/10/2012,4160.5,4124.98,4117.38,4156.85
9/10/2012,4197.5,4156.85,4156.85,4182.62
8/10/2012,4196.29,4182.25,4161.67,4196.29
5/10/2012,4224.4,4196.4,4181.11,4181.11
4/10/2012,4188.83,4180.99,4136.93,4149.21
3/10/2012,4198.69,4148.25,4137.79,4198.69
2/10/2012,4219.16,4198.78,4183.01,4207.05
1/10/2012,4236.02,4206.94,4166.59,4173.6
28/09/2012,4205.09,4173.63,4162.07,4187.44
27/09/2012,4195.04,4185.65,4138.56,4139.25
26/09/2012,4184.25,4137.85,4117.28,4184.25
25/09/2012,4226.3,4184.28,4176.46,4206
24/09/2012,4237.97,4203.15,4201.14,4237.97
21/09/2012,4269.61,4237.57,4236.15,4237.84
20/09/2012,4261.82,4237.78,4195.49,4261.77
19/09/2012,4261.77,4261.4,4260.6,4261.77
18/09/2012,4275.39,4249.58,4234.15,4275.39
17/09/2012,4298.61,4275.59,4263.83,4294.55
14/09/2012,4320.34,4294.55,4189.84,4189.84
13/09/2012,4211.23,4189.63,4115.16,4129.6
12/09/2012,4146.62,4129.23,4111.8,4128.86
11/09/2012,4138.68,4128.87,4097.62,4108.91
10/09/2012,4135.3,4108.96,4104.3,4117.66
7/09/2012,4117.34,4116.14,4032.39,4033.53
6/09/2012,4038.47,4032.86,3940.02,3943.06
5/09/2012,3946.21,3941.63,3916.1,3943.82
4/09/2012,3982.67,3943.55,3932.36,3980.07
31/08/2012,3980.9,3967.12,3925.84,3930.18
30/08/2012,3983.88,3929.99,3924.05,3983.88
29/08/2012,3994.25,3982.51,3966.85,3994.25
28/08/2012,4005.47,3994.28,3987.3,4000.91
27/08/2012,4016.8,4001.11,3996.91,4010.3
24/08/2012,4019.07,4010.96,3979.16,4019.07
23/08/2012,4067.16,4019.06,4012.12,4040.39
22/08/2012,4050.91,4040.24,4005.61,4050.91
21/08/2012,4087.08,4050.74,4035.18,4035.18
20/08/2012,4045,4035.03,4012.18,4043.38
17/08/2012,4055.6,4043.32,4033.11,4047.99
16/08/2012,4052.05,4048.06,3995.49,3999.41
15/08/2012,4014.66,3996.94,3985.05,4014.66
14/08/2012,4035.35,4013.95,4008.15,4011.32
13/08/2012,4041.71,4011.01,4002.69,4031
10/08/2012,4035.35,4031.48,3995.81,4031.36
9/08/2012,4043.3,4029.51,4004.93,4014.29
8/08/2012,4029.34,4013.17,3998.69,4011.18
7/08/2012,4018.7,4011.46,3958.39,3962.17
6/08/2012,3970.18,3962.38,3932.09,3934.94
3/08/2012,3944.76,3936.05,3850.13,3854.15
2/08/2012,3927.55,3853.55,3838.75,3912.02
1/08/2012,3929.23,3911.72,3898.83,3909.46
31/07/2012,3952.75,3909.09,3905.42,3941.65
30/07/2012,3956.14,3941.65,3926.91,3932.31
27/07/2012,3939.35,3932.19,3862.82,3862.82
26/07/2012,3870.63,3862.8,3778.49,3782.05
25/07/2012,3798.99,3781.92,3760.05,3767.52
24/07/2012,3814.03,3767.52,3747.5,3808.24
23/07/2012,3890.6,3808.3,3769.82,3890.6
20/07/2012,3911.33,3890.55,3874.61,3910.21
19/07/2012,3916.68,3909.58,3886.19,3886.19
18/07/2012,3891.18,3886.19,3853.92,3859.42
17/07/2012,3867.28,3859.27,3815.82,3833.66
16/07/2012,3845.69,3833.61,3802.35,3826.29
13/07/2012,3834.13,3826.14,3736.19,3736.19
12/07/2012,3816.29,3775.54,3740.76,3816.29
11/07/2012,3824.32,3815.31,3794.11,3802.42
10/07/2012,3873.33,3802.52,3788.49,3833.63
9/07/2012,3864.68,3833.5,3820.49,3863.62
6/07/2012,3923.93,3863.56,3848.23,3923.93
5/07/2012,3964.59,3923.93,3907.9,3955.08
4/07/2012,3962.11,3954.96,3949.87,3958.45
3/07/2012,3959.57,3957.61,3869.76,3874.82
2/07/2012,3881.16,3868.54,3848.23,3862.9
29/06/2012,3864.18,3862.27,3744.06,3744.06
28/06/2012,3798.62,3743.91,3699.23,3796.58
27/06/2012,3751.36,3744.68,3693.66,3693.66
26/06/2012,3704.48,3693.51,3659.94,3660.18
25/06/2012,3702.77,3660.14,3643.27,3701.6
22/06/2012,3720.79,3702.2,3681.74,3720.79
21/06/2012,3842.92,3720.4,3712.65,3839.27
20/06/2012,3870.07,3843.9,3820.3,3848.52
19/06/2012,3861,3848.52,3776.08,3776.08
18/06/2012,3791.13,3774.95,3745.03,3762.84
15/06/2012,3768.55,3762.64,3715.41,3715.41
14/06/2012,3722.16,3715.39,3676.69,3701.91
13/06/2012,3734.92,3701.46,3690.5,3721.09
12/06/2012,3724.19,3720.65,3668.18,3680.05
11/06/2012,3751.49,3680.48,3672.99,3699.58
8/06/2012,3726.14,3699.49,3656.95,3726.14
7/06/2012,3787.36,3725.99,3715.32,3715.32
6/06/2012,3722.55,3714.27,3616.33,3616.33
5/06/2012,3625.45,3616.34,3588.47,3588.47
4/06/2012,3601.35,3588.23,3551.12,3600.54
1/06/2012,3647.91,3601.85,3589.37,3623.16
31/05/2012,3682.64,3647.55,3605.62,3608.92
30/05/2012,3739.6,3672.11,3663.05,3736.76
29/05/2012,3766.49,3736.42,3691.61,3696.15
25/05/2012,3707.91,3688.24,3678.27,3701.51
24/05/2012,3712.2,3701.51,3665.73,3670.06
23/05/2012,3696.68,3669.89,3596.4,3696.68
22/05/2012,3742.7,3696.54,3676.77,3677.66
21/05/2012,3683.93,3676.21,3621.86,3622.58
18/05/2012,3670.33,3622.03,3618.14,3655.28
17/05/2012,3689.91,3653.93,3644.16,3679.91
16/05/2012,3736.9,3678.71,3667.17,3713.93
15/05/2012,3777.48,3713.25,3682.87,3685.93
14/05/2012,3849.33,3766.23,3754.32,3849.33
11/05/2012,3877.17,3848.29,3821.37,3866.6
10/05/2012,3894.09,3863.27,3843.81,3853.62
9/05/2012,3896.57,3853.06,3813.52,3895.88
8/05/2012,3941.34,3895.88,3849.08,3939.1
7/05/2012,3958.18,3939.07,3919.78,3958.18
4/05/2012,4049.36,3959.14,3948.85,4049.36
3/05/2012,4101.99,4048.97,4038.6,4093.94
2/05/2012,4174.66,4093.45,4080.66,4174.66
1/05/2012,4141.7,4130.95,4072.89,4072.89
30/04/2012,4112.94,4087.58,4072.03,4102.6
27/04/2012,4109.12,4101.83,4062.32,4082.39
26/04/2012,4087.38,4078.43,4042.35,4069.46
25/04/2012,4072.1,4069.37,4006.06,4006.41
24/04/2012,4018.11,4006.41,3983.92,3985.32
23/04/2012,4053.38,3985.33,3951.32,4053.38
20/04/2012,4074.43,4053.03,4033.51,4046.28
19/04/2012,4080.51,4046.41,4032.3,4053.03
18/04/2012,4074.59,4052.98,4040.36,4068.94
17/04/2012,4082.38,4068.96,4001.94,4010.08
16/04/2012,4047.37,4009.33,4001.03,4024.26
13/04/2012,4082.5,4025.15,4024.14,4072.52
12/04/2012,4080,4072.45,3985.42,3985.91
11/04/2012,4012.52,3985.15,3964.93,3972.44
10/04/2012,4047.52,3971.87,3961.54,3999.82
9/04/2012,4080.48,4039.45,4038.5,4079.43
6/04/2012,4082.72,4079.85,4078.69,4081.47
5/04/2012,4119.22,4081.24,4001.64,4001.64
4/04/2012,4186.5,4092.62,4079.98,4186.5
3/04/2012,4231.85,4185.67,4158.58,4225.19
2/04/2012,4238.39,4225.13,4158.82,4159.54
30/03/2012,4168.59,4159.19,4119.03,4119.03
29/03/2012,4148.26,4118.3,4081.6,4144.85
28/03/2012,4210.35,4142.88,4121.77,4210.35
27/03/2012,4254.4,4210.34,4206.08,4234.57
26/03/2012,4238.46,4234.34,4175.24,4183.63
23/03/2012,4191.71,4183.56,4133.33,4145
22/03/2012,4218.82,4145,4133.22,4212.52
21/03/2012,4244.93,4212.37,4203.31,4227.16
20/03/2012,4267.94,4226.87,4198.57,4264.96
19/03/2012,4278.11,4263.8,4245.94,4257.55
16/03/2012,4264.01,4257.08,4207,4212.17
15/03/2012,4222.46,4212.13,4184.9,4192.46
14/03/2012,4242.65,4192.51,4183.89,4239.95
13/03/2012,4238.95,4238.95,4189.75,4189.75
12/03/2012,4221.16,4189.53,4179.83,4221.16
9/03/2012,4286.04,4220.04,4205.07,4280.89
8/03/2012,4223.46,4212.58,4144.92,4144.92
7/03/2012,4158.11,4145.55,4118.33,4118.33
6/03/2012,4257.19,4132.95,4118.61,4250.42
5/03/2012,4255.51,4255.51,4255.51,4255.51
2/03/2012,4348.56,4316.4,4305.02,4343.74
1/03/2012,4347.99,4344.45,4343.74,4343.74
29/02/2012,4317.42,4317.42,4317.42,4317.42
28/02/2012,4376.25,4362.81,4340.26,4340.26
27/02/2012,4362.59,4343.8,4311.42,4362.59
24/02/2012,4377.63,4364.27,4344.06,4349.56
23/02/2012,4354.93,4344.57,4318.64,4331.58
22/02/2012,4340.37,4340.37,4340.37,4340.37
21/02/2012,4345.44,4333.48,4290.8,4321.99
17/02/2012,4297.3,4277.64,4255.31,4255.31
16/02/2012,4271.06,4258.31,4200.99,4247.77
15/02/2012,4271.11,4241.47,4232.33,4238.17
14/02/2012,4280.64,4247.29,4224.68,4280.64
13/02/2012,4275.72,4275.72,4275.72,4275.72
10/02/2012,4318.35,4241.6,4226.76,4318.35
9/02/2012,4335.13,4314.86,4298.98,4310.98
8/02/2012,4335.15,4311.42,4291.28,4317.03
7/02/2012,4316.51,4307.65,4264.34,4311.45
6/02/2012,4337.16,4299.56,4268.3,4332.96
3/02/2012,4307.35,4301,4258.84,4271.54
2/02/2012,4286,4270.38,4243.02,4259.96
1/02/2012,4263.55,4247.31,4181.32,4193.61
31/01/2012,4241.11,4189.11,4165.36,4196.73
30/01/2012,4239.2,4199.86,4156.48,4231.41
27/01/2012,4255.62,4230.76,4211.97,4255.62
26/01/2012,4273.41,4231.61,4215.46,4249.51
25/01/2012,4222.14,4200.41,4119.53,4145.65
24/01/2012,4189.67,4152.01,4120.86,4189.67
23/01/2012,4185.83,4177.07,4137.56,4140.73
20/01/2012,4159.6,4141,4126.49,4159.6
19/01/2012,4174.51,4149.6,4131.87,4165.04
18/01/2012,4135.69,4130.02,4083.76,4103.96
17/01/2012,4116.21,4095.37,4060.45,4067.43
13/01/2012,4074.17,4049.73,3996.59,4056.22
12/01/2012,4076.09,4056.13,4026.07,4048.27
11/01/2012,4079.76,4056.23,4029.91,4079.76
10/01/2012,4081.54,4069.74,3995.95,3995.95
9/01/2012,4003.04,3995.73,3977.45,3986.45
6/01/2012,4015.93,3987.39,3979.59,4003.37
5/01/2012,4019.21,4003.37,3977.87,4013.59
4/01/2012,4028.94,4011.83,3981.94,4028.94
3/01/2012,4019.94,4010.43,3873.62,3873.62
30/12/2011,3884.11,3874.8,3854.13,3854.13
29/12/2011,3858.95,3854.12,3809.88,3825.85
28/12/2011,3916.23,3823.85,3818.99,3910.3
27/12/2011,3918.47,3910.29,3904.63,3911.54
23/12/2011,3907.26,3907.26,3875.59,3881.5
22/12/2011,3881.91,3875.84,3830.61,3831.52
21/12/2011,3854.43,3835.04,3803.99,3835.3
20/12/2011,3820.49,3819.16,3691.95,3695.46
19/12/2011,3746.64,3696.48,3687.77,3742.41
16/12/2011,3767.93,3743.32,3722.08,3731.22
15/12/2011,3770.07,3723.66,3695.04,3695.04
14/12/2011,3810.91,3714.27,3705.71,3810.91
13/12/2011,3901.06,3818.29,3790.68,3835.89
12/12/2011,3948.86,3845.48,3814.95,3938.85
9/12/2011,3950.26,3938.91,3886.34,3907.54
8/12/2011,4038.16,3915.8,3904.99,4026.06
7/12/2011,4055.34,4021.92,3992.69,4018.17
6/12/2011,4053.14,4026.3,3996.88,4037.73
5/12/2011,4071.15,4032.4,4001.42,4007.58
2/12/2011,4072.5,4007.38,4000.26,4026.28
1/12/2011,4072.05,4028.07,4014.83,4051.49
30/11/2011,4028.27,4028.27,3824.57,3852.1
29/11/2011,3868.32,3848.01,3815.15,3842.69
28/11/2011,3845.37,3826.19,3695.85,3695.85
25/11/2011,3736.38,3695.53,3684.71,3715.01
23/11/2011,3814.53,3729.65,3725.91,3814.52
22/11/2011,3848.78,3812.21,3795.23,3801.76
21/11/2011,3929.96,3821.31,3787.61,3929.96
18/11/2011,3971.35,3931.07,3915.83,3951.43
17/11/2011,4059.83,3959.93,3934.84,4057.34
16/11/2011,4111.79,4059.52,4052,4086.62
15/11/2011,4119.89,4098.51,4072.05,4101.64
14/11/2011,4164.12,4112.72,4092.3,4148.62
11/11/2011,4155.02,4147.06,4048.46,4048.46
10/11/2011,4088.26,4054.92,4009.31,4045.83
9/11/2011,4227.4,4062.87,4055.62,4227.4
8/11/2011,4226.65,4208.21,4158.07,4158.07
7/11/2011,4182.98,4160.88,4111.45,4138.55
4/11/2011,4166.15,4134.92,4076.17,4138.36
3/11/2011,4150.62,4138.2,4034.57,4074.13
2/11/2011,4092.16,4073.18,3968.95,3974.02
1/11/2011,4115.76,3973.87,3917.26,4115.76
31/10/2011,4286.87,4115.76,4107.34,4281.43
28/10/2011,4301.49,4282.7,4238.58,4262.82
27/10/2011,4293.07,4262.53,4074.04,4074.04
26/10/2011,4089.88,4073.99,4000.23,4021.3
25/10/2011,4082.11,4021.26,3981.32,4060.2
24/10/2011,4067.04,4060.25,3962.17,3963.51
21/10/2011,3969.2,3962.61,3860.9,3860.9
20/10/2011,3891.5,3860.8,3818.53,3891.5
19/10/2011,3965.62,3891.43,3876.47,3931.62
18/10/2011,3952.52,3929.53,3825.95,3910.16
17/10/2011,4012.06,3909.45,3896.23,3969.39
14/10/2011,3973.45,3969.38,3867.11,3869.41
13/10/2011,3909.43,3868.43,3826.79,3896.55
12/10/2011,3926.22,3896.32,3815.24,3827.75
11/10/2011,3835.94,3827.69,3767.38,3792.99
10/10/2011,3792.58,3792.58,3665.36,3677.63
7/10/2011,3741.19,3677.35,3647.33,3686.1
6/10/2011,3694.08,3686.13,3559.86,3559.86
5/10/2011,3567.5,3558.97,3429.55,3429.55
4/10/2011,3456.09,3429.63,3302.3,3456.09
3/10/2011,3569.01,3456.25,3390.97,3569.01
30/09/2011,3671.37,3569.01,3558.86,3671.37
29/09/2011,3716.96,3671.29,3620.92,3673.1
28/09/2011,3777.58,3671.2,3654.26,3766.49
27/09/2011,3821.27,3766.51,3647.99,3647.99
26/09/2011,3655.25,3647.95,3534.42,3606.61
23/09/2011,3661.37,3605.5,3578.1,3651.13
22/09/2011,3916.2,3651.06,3618.9,3916.2
21/09/2011,4039.29,3916.35,3896.38,4037.55
20/09/2011,4090.1,4037.63,4016.84,4038.98
19/09/2011,4127.12,4036.54,4001.06,4127.12
16/09/2011,4162.85,4127.18,4114.72,4131.15
15/09/2011,4142.09,4131.03,4070.08,4074.05
14/09/2011,4103.81,4073.64,4007.14,4042.42
13/09/2011,4058.59,4042.26,3989.49,4013.81
12/09/2011,4071.71,4013.19,3952.59,4071.71
9/09/2011,4194.27,4072.27,4056.66,4194.03
8/09/2011,4236.21,4193.75,4177.9,4203.99
7/09/2011,4209.3,4202.78,4087.66,4088
6/09/2011,4129.91,4087.75,4032.01,4112.31
5/09/2011,4182.71,4112.02,4107.12,4182.71
2/09/2011,4258.38,4185.05,4155.67,4257.57
1/09/2011,4295.87,4255.93,3647.84,4295.87
31/08/2011,4307.09,4271.36,4230.12,4230.12
30/08/2011,4246.22,4229.82,4181.01,4184.1
29/08/2011,4186.01,4183.74,4098.9,4098.9
26/08/2011,4102.84,4098.15,3963.75,4036.81
25/08/2011,4098.03,4036.92,4013.02,4078.97
